,1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
,0,1,0,1,2,Closed,Closed,5:00 pm - 8:00 pm,Closed,Closed,Closed,Closed,"Breweries,Beer Bar",Brookshire,Claimed,,Yes,Outdoor Seating,Baa Baa Brewhouse,Inexpensive,,4.0,4 reviews,539 FM 359 Rd S
,0,1,0,1,2,Closed,Closed,5:00 pm - 8:00 pm,Closed,Closed,Closed,Closed,"Breweries,Beer Bar",Brookshire,Claimed,,No,Wi-Fi,Baa Baa Brewhouse,Inexpensive,,4.0,4 reviews,539 FM 359 Rd S
,0,1,0,1,2,Closed,Closed,5:00 pm - 8:00 pm,Closed,Closed,Closed,Closed,"Breweries,Beer Bar",Brookshire,Claimed,,No,Has TV,Baa Baa Brewhouse,Inexpensive,,4.0,4 reviews,539 FM 359 Rd S
,0,1,0,1,2,Closed,Closed,5:00 pm - 8:00 pm,Closed,Closed,Closed,Closed,"Breweries,Beer Bar",Brookshire,Claimed,,Yes,Dogs Allowed,Baa Baa Brewhouse,Inexpensive,,4.0,4 reviews,539 FM 359 Rd S
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,Yes,Take-out,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,Yes,Accepts Credit Cards,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,Yes,Accepts Apple Pay,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,Yes,Accepts Google Pay,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,No,Accepts Cryptocurrency,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,Private Lot,Parking,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,Yes,Bike Parking,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,Yes,Wheelchair Accessible,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,No,Good For Happy Hour,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,Yes,Dogs Allowed,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,No,Caters,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,1,2,3,8,14,4:00 pm - 9:00 pm,Closed,11:00 am - 7:00 pm,1:00 pm - 5:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Porter,Claimed,,Yes,Gender Neutral Restrooms,Back Pew Brewing,Inexpensive,,4.0,28 reviews,26452 Sorters Rd
,,,,,,4:00 pm - 10:00 pm,Closed,12:00 pm - 10:00 pm,12:00 pm - 10:00 pm,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Sulphur Springs,Claimed,,No,Take-out,BackStory Brewery,,,0,,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Yes,Liked by Vegans,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Yes,Liked by Vegetarians,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,No,Takes Reservations,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,No,Delivery,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Yes,Take-out,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Yes,Accepts Credit Cards,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,"Breakfast, Brunch, Lunch",Good For,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Private Lot,Parking,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Yes,Bike Parking,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Yes,Good for Kids,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Yes,Good for Groups,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Casual,Attire,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Casual,Ambience,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Average,Noise Level,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,No,Good For Dancing,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Beer & Wine Only,Alcohol,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Yes,Good For Happy Hour,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,No,Coat Check,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Outdoor Area / Patio Only,Smoking,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Yes,Outdoor Seating,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,Free,Wi-Fi,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,No,Has TV,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,No,Waiter Service,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,3,1,4,41,124,8:00 am - 11:00 pm,8:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 10:00 pm,8:00 am - 11:00 pm,"8:00 am - 11:00 pm
        
                Open now",8:00 am - 11:00 pm,"Beer Bar,Czech",Austin,Claimed,,No,Has Pool Table,Batch Craft Beer and Kolaches,Under $10,,4.5,173 reviews,
,,,,,,,,,,,,,,Katy,,,NA,NA,BattleHops Brewing,,NA,,NA,
,0,0,0,0,5,5:00 pm - 10:00 pm,Closed,3:00 pm - 10:00 pm,Closed,Closed,Closed,Closed,Breweries,Bryan,Claimed,,No,Take-out,B-CS  Zoigl Brewery,Inexpensive,,5.0,5 reviews,Â 211-C W William Joel Bryan Pkwy
,0,0,0,0,5,5:00 pm - 10:00 pm,Closed,3:00 pm - 10:00 pm,Closed,Closed,Closed,Closed,Breweries,Bryan,Claimed,,No,Accepts Credit Cards,B-CS  Zoigl Brewery,Inexpensive,,5.0,5 reviews,Â 211-C W William Joel Bryan Pkwy
,0,0,0,0,5,5:00 pm - 10:00 pm,Closed,3:00 pm - 10:00 pm,Closed,Closed,Closed,Closed,Breweries,Bryan,Claimed,,No,Caters,B-CS  Zoigl Brewery,Inexpensive,,5.0,5 reviews,Â 211-C W William Joel Bryan Pkwy
,,,,,,,,,,,,,,Tomball,,,NA,NA,Bearded Fox Brewing Co.,,NA,,NA,11729 Spring Cypress Rd Ste R
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,No,Takes Reservations,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,Yes,Accepts Credit Cards,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,No,Accepts Apple Pay,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,No,Accepts Google Pay,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,No,Accepts Cryptocurrency,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,Street,Parking,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,Yes,Bike Parking,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,Yes,Good for Groups,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,Casual,Ambience,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,Average,Noise Level,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,Full Bar,Alcohol,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,No,Outdoor Seating,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,No,Wi-Fi,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,Yes,Has TV,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,7,2,7,16,27,4:00 pm - 2:00 am,4:00 pm - 2:00 am,12:00 pm - 2:00 am,12:00 pm - 2:00 am,4:00 pm - 2:00 am,"4:00 pm - 2:00 am
        
                Open now",4:00 pm - 2:00 am,Sports Bars,Galveston,Claimed,77 out of 100,Yes,Has Pool Table,Beerfoot Beach Bar,Moderate,,4.0,59 reviews,2816 Avenue R 1/2
,1,1,1,5,38,4:00 pm - 8:00 pm,4:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,4:00 pm - 8:00 pm,Closed,Closed,Breweries,Alpine,Claimed,,No,Take-out,Big Bend Brewing Co,Inexpensive,,4.5,46 reviews,3401 W Highway 90
,1,1,1,5,38,4:00 pm - 8:00 pm,4:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,4:00 pm - 8:00 pm,Closed,Closed,Breweries,Alpine,Claimed,,Yes,Accepts Credit Cards,Big Bend Brewing Co,Inexpensive,,4.5,46 reviews,3401 W Highway 90
,1,1,1,5,38,4:00 pm - 8:00 pm,4:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,4:00 pm - 8:00 pm,Closed,Closed,Breweries,Alpine,Claimed,,No,Accepts Apple Pay,Big Bend Brewing Co,Inexpensive,,4.5,46 reviews,3401 W Highway 90
,1,1,1,5,38,4:00 pm - 8:00 pm,4:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,4:00 pm - 8:00 pm,Closed,Closed,Breweries,Alpine,Claimed,,Private Lot,Parking,Big Bend Brewing Co,Inexpensive,,4.5,46 reviews,3401 W Highway 90
,1,1,1,5,38,4:00 pm - 8:00 pm,4:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,4:00 pm - 8:00 pm,Closed,Closed,Breweries,Alpine,Claimed,,Yes,Bike Parking,Big Bend Brewing Co,Inexpensive,,4.5,46 reviews,3401 W Highway 90
,1,1,1,5,38,4:00 pm - 8:00 pm,4:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,4:00 pm - 8:00 pm,Closed,Closed,Breweries,Alpine,Claimed,,No,Caters,Big Bend Brewing Co,Inexpensive,,4.5,46 reviews,3401 W Highway 90
,1,1,1,5,38,4:00 pm - 8:00 pm,4:00 pm - 8:00 pm,1:00 pm - 8:00 pm,1:00 pm - 8:00 pm,4:00 pm - 8:00 pm,Closed,Closed,Breweries,Alpine,Claimed,,Yes,Gender Neutral Restrooms,Big Bend Brewing Co,Inexpensive,,4.5,46 reviews,3401 W Highway 90
,,,,,,,,,,,,,,Pharr,,,NA,NA,"Big River Brewery, LLC",,NA,,NA,505 W Nolana Loop
,,,,,,,,,,,,,,Amarillo,,,NA,NA,Big Texan Brewery,,NA,,NA,7701 Interstate 40 Access Rd
,0,1,1,2,7,,,,,,,,Breweries,Boerne,,,No,Take-out,Boerne Brewery,Inexpensive,,4.5,11 reviews,9 Hill View Ln
,0,1,1,2,7,,,,,,,,Breweries,Boerne,,,Yes,Accepts Credit Cards,Boerne Brewery,Inexpensive,,4.5,11 reviews,9 Hill View Ln
,0,1,1,2,7,,,,,,,,Breweries,Boerne,,,Yes,Bike Parking,Boerne Brewery,Inexpensive,,4.5,11 reviews,9 Hill View Ln
,,,,,,,,,,,,,,San Antonio,,,NA,NA,Branchline Brewing Company,,NA,,NA,
,,,,,,,,,,,,,,Leander,,,NA,NA,Brewery In Planning - Austin,,NA,,NA,
,,,,,,,,,,,,,,Austin,,,NA,NA,Brewery in Planning - austin,,NA,,NA,
,,,,,,,,,,,,,,Austin,,,NA,NA,Brewery in Planning - Austin,,NA,,NA,
,,,,,,,,,,,,,,Austin,,,NA,NA,"Brewery in Planning - Austin, TX",,NA,,NA,
,,,,,,,,,,,,,,Big Spring,,,NA,NA,"Brewery in Planning - Big Spring, TX",,NA,,NA,
,,,,,,,,,,,,,,College Station,,,NA,NA,Brewery In Planning - College Station,,NA,,NA,
,,,,,,,,,,,,,,Cypress,,,NA,NA,Brewery in Planning - Cypress,,NA,,NA,
,,,,,,,,,,,,,,Dallas,,,NA,NA,Brewery in Planning - Dallas,,NA,,NA,
,,,,,,,,,,,,,,Fort Worth,,,NA,NA,Brewery In Planning - Fort Worth,,NA,,NA,
,,,,,,,,,,,,,,Fulshear,,,NA,NA,"Brewery in Planning - Fulshear, TX",,NA,,NA,
,,,,,,,,,,,,,,Roanoke,,,NA,NA,Brewery in Planning - Grapevine,,NA,,NA,
,,,,,,,,,,,,,,Houston,,,NA,NA,Brewery in Planning - Houston,,NA,,NA,
,,,,,,,,,,,,,,Katy,,,NA,NA,Brewery in Planning - Katy,,NA,,NA,
,,,,,,,,,,,,,,Allen,,,NA,NA,Brewery In Planning - Lucas,,NA,,NA,
,,,,,,,,,,,,,,Athens,,,NA,NA,Athens Brewing Co,,NA,,NA,101 E Tyler St
,10,7,15,74,127,11:00 am - 10:00 pm,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 7:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,Breweries,Austin,Claimed,,No,Take-out,Austin Beerworks,Inexpensive,,4.5,233 reviews,3001 Industrial Ter
,10,7,15,74,127,11:00 am - 10:00 pm,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 7:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,Breweries,Austin,Claimed,,Yes,Accepts Credit Cards,Austin Beerworks,Inexpensive,,4.5,233 reviews,3001 Industrial Ter
,10,7,15,74,127,11:00 am - 10:00 pm,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 7:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,Breweries,Austin,Claimed,,Yes,Accepts Apple Pay,Austin Beerworks,Inexpensive,,4.5,233 reviews,3001 Industrial Ter
,10,7,15,74,127,11:00 am - 10:00 pm,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 7:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,Breweries,Austin,Claimed,,Yes,Accepts Google Pay,Austin Beerworks,Inexpensive,,4.5,233 reviews,3001 Industrial Ter
,10,7,15,74,127,11:00 am - 10:00 pm,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 7:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,Breweries,Austin,Claimed,,No,Accepts Cryptocurrency,Austin Beerworks,Inexpensive,,4.5,233 reviews,3001 Industrial Ter
,10,7,15,74,127,11:00 am - 10:00 pm,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 7:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,Breweries,Austin,Claimed,,"Street, Private Lot",Parking,Austin Beerworks,Inexpensive,,4.5,233 reviews,3001 Industrial Ter
,10,7,15,74,127,11:00 am - 10:00 pm,11:00 am - 10:00 pm,12:00 pm - 8:00 pm,1:00 pm - 7:00 pm,11:00 am - 10:00 pm,"11:00 am - 10:00 pm
        
                Closed now",11:00 am - 10:00 pm,Breweries,Austin,Claimed,,Yes,Bike Parking,Austin Beerworks,Inexpensive,,4.5,233 reviews,3001 Industrial Ter
